Veh. Name	Veh. ID	Manufacterer	Trim level	Size	Performance	Safety	Insurance	Warranty	Price	"Wheelbase, in."	"Overall Length, in."	"Overall Width, in."	"Overall Height, in."	"Curb Weight, lbs."	"Cargo Volume, cu. ft."	"Fuel Capacity, gals."	Seating Capacity	"Front Head Room, in."	"Max. Front Leg Room, in."	"Rear Head Room, in."	"Min. Rear Leg Room, in."	"Size, liters/cu. in"	Horsepower 	 rpm	Torque (lb-ft) @ rpm	MPG (city)	MPG (highway)	"Front Impact, Driver"	"Front Impact, Passenger"	Rollover Resistance	"Side Impact, Driver"	"Side Impact, Rear Passenger"	Insurance Costs	Bumper-to-bumper	Extended powertrain	Corrosion	Free roadside assistance	Free scheduled maintenance	Retail Price	Dealer Invoice
S	I	S	S	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	I	I	I	I	I	I	I	I	I	I	I	I	I
N	N	N	N	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q
2005 Mercedes Benz E Class	38185	Mercedes Benz	E500	0.24	0.03	0.11	-0.05	0	-0.06	112.4	191.7	71.7	58.9	3966	68.9	21.1	7	37.4	41.9	38	36	5	302	5600	339	16	20	NA	NA	NA	NA	NA	NA	0	0	0	0	0	60500	56265
2005 Mercedes Benz E Class	38185	Mercedes Benz	E55	0.21	0.04	0.1	-0.05	0	-0.08	112.4	189.7	71.3	57.2	3691	15.9	21.1	5	37.4	41.9	37.7	35.6	5.4	469	6100	516	14	21	4	4	5	5	5	NA	0	0	0	0	0	79500	73935
2005 Mercedes Benz E Class	38185	Mercedes Benz	E55	0.24	0.04	0.11	-0.05	0	-0.08	112.4	191.7	71.7	58.9	3966	68.9	21.1	7	37.4	41.9	38	36	5.4	469	6100	516	14	21	NA	NA	NA	NA	NA	NA	0	0	0	0	0	82500	76725
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	S430	0.24	0.03	0.11	-0.05	0	-0.07	121.5	203.1	73	57.2	4160	15.4	23.2	5	37.6	41.3	38.4	40.3	4.3	275	5750	295	17	22	NA	NA	NA	NA	NA	NA	0	0	0	0	0	75300	70029
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	S430	0.24	0.03	0.11	-0.05	0	-0.07	121.5	203.1	73	57.2	4160	15.4	23.2	5	37.6	41.3	38.4	40.3	4.3	275	5750	295	17	22	NA	NA	NA	NA	NA	NA	0	0	0	0	0	75300	70029
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	"S500, CL500"	0.24	0.03	0.11	-0.05	0	-0.08	121.5	203.1	73	57.2	4160	15.4	23.2	5	37.6	41.3	38.4	40.3	5	302	5600	339	16	22	NA	NA	NA	NA	NA	NA	0	0	0	0	0	83900	78027
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	"S500, CL500"	0.24	0.03	0.11	-0.05	0	-0.08	121.5	203.1	73	57.2	4160	15.4	23.2	5	37.6	41.3	38.4	40.3	5	302	5600	339	16	22	NA	NA	NA	NA	NA	NA	0	0	0	0	0	83900	78027
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	"S500, CL500"	0.2	0.03	0.11	-0.05	0	-0.09	113.6	196.4	73.1	55.4	4085	12.3	23.2	4	36.9	42.1	36.8	30.8	5	302	5600	339	16	22	NA	NA	NA	NA	NA	NA	0	0	0	0	0	93900	87327
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	--	0.24	0.02	0.11	-0.05	0	-0.1	121.5	203.1	73	57.2	4160	15.4	23.2	5	37.6	41.3	38.4	40.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	111900	103558
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	--	0.2	0.02	0.11	-0.05	0	-0.11	113.6	196.4	73.1	55.4	4085	12.3	23.2	4	36.9	42.1	36.8	30.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	118900	110577
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	"S600, CL600"	0.24	0.05	0.11	-0.05	0	-0.11	121.5	203.1	73	57.2	4160	15.4	23.2	5	37.6	41.3	38.4	40.3	5.5	493	5000	590	13	19	NA	NA	NA	NA	NA	NA	0	0	0	0	0	124750	116018
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	"S600, CL600"	0.2	0.05	0.11	-0.05	0	-0.12	113.6	196.4	73.1	55.4	4085	12.3	23.2	4	36.9	42.1	36.8	30.8	5.5	493	5000	590	13	19	NA	NA	NA	NA	NA	NA	0	0	0	0	0	127900	118947
2005 Mercedes Benz S Class/FCL Class	38188	Mercedes Benz	--	0.2	0.02	0.11	-0.05	0	-0.15	113.6	196.4	73.1	55.4	4085	12.3	23.2	4	36.9	42.1	36.8	30.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	177500	165075
2005 Mercedes Benz SL Class	38189	Mercedes Benz	SL500	0.15	0.04	0.11	-0.05	0	-0.09	100.8	178.5	71.5	51	4065	10.2	21.1	2	37.7	42.9	NA	NA	5	302	5600	339	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	91300	84909
2005 Mercedes Benz SL Class	38189	Mercedes Benz	--	0.15	0.02	0.11	-0.05	0	-0.11	100.8	178.5	71.5	51	4065	10.2	21.1	2	37.7	42.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	123300	114669
2005 Mercedes Benz SL Class	38189	Mercedes Benz	SL600	0.15	0.05	0.11	-0.05	0	-0.12	100.8	178.5	71.5	51	4065	10.2	21.1	2	37.7	42.9	NA	NA	5.5	493	5000	590	13	19	NA	NA	NA	NA	NA	NA	0	0	0	0	0	129400	120342
2005 Mercedes Benz SL Class	38189	Mercedes Benz	--	0.15	0.02	0.11	-0.05	0	-0.15	100.8	178.5	71.5	51	4065	10.2	21.1	2	37.7	42.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	182100	169353
2005 Mercedes Benz SLK Class	38190	Mercedes Benz	SLK350	0.13	0.03	0.11	-0.05	0	-0.05	95.7	160.7	70.4	51.1	3231	9.8	18.5	2	37.9	42.5	NA	NA	3.5	268	6000	258	18	25	NA	NA	NA	NA	NA	NA	0	0	0	0	0	46250	43013
2005 Mercedes Benz SLK Class	38190	Mercedes Benz	SLK55	0.13	0.04	0.11	-0.05	0	-0.06	95.7	160.7	70.4	51.1	3231	9.8	18.5	2	37.9	42.5	NA	NA	5.4	355	5750	376	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	60500	56265
2005 Mercury Grand Marquis	38191	Mercury	Standard	0.25	0.03	0.15	-0.02	0.03	-0.02	114.6	211.9	78.2	58.4	4135	20.6	19	6	39.5	41.6	37.7	38.4	4.6	224	4800	275	18	25	5	5	5	5	5	900	108000	0	600000	108000	0	24565	23085
2005 Mercury Grand Marquis	38191	Mercury	Standard	0.25	0.03	0.15	-0.02	0.03	-0.02	114.6	211.9	78.2	58.4	4135	20.6	19	6	39.5	41.6	37.7	38.4	4.6	224	4800	275	18	25	5	5	5	5	5	900	108000	0	600000	108000	0	25715	24142
2005 Mercury Grand Marquis	38191	Mercury	Standard	0.25	0.03	0.15	-0.03	0.03	-0.03	114.6	211.9	78.2	58.4	4135	20.6	19	6	39.5	41.6	37.7	38.4	4.6	224	4800	275	18	25	5	5	5	5	5	1080	108000	0	600000	108000	0	29620	27143
2005 Mercury Grand Marquis	38191	Mercury	Standard	0.25	0.03	0.15	-0.03	0.03	-0.03	114.6	211.9	78.2	58.4	4135	20.6	19	6	39.5	41.6	37.7	38.4	4.6	224	4800	275	18	25	5	5	5	5	5	1080	108000	0	600000	108000	0	30920	28313
2005 Mercury Grand Marquis	38191	Mercury	"LSE, optional LS"	0.25	0.03	0.15	-0.03	0.03	-0.03	114.6	211.9	78.2	58.4	4135	20.6	19	6	39.5	41.6	37.7	38.4	4.6	239	4900	287	18	25	5	5	5	5	5	1080	108000	0	600000	108000	0	30620	28043
2005 Mercury Montego	38194	Mercury	Standard	0.24	0.02	0.14	-0.06	0.03	-0.02	112.9	200.7	74.5	60.1	3650	21	19	5	39.4	41.3	38.6	41.3	3	203	5750	207	21	29	5	5	4	5	5	1530	108000	0	600000	108000	0	24345	22375
2005 Mercury Montego	38194	Mercury	Standard	0.24	0.02	0.14	-0.06	0.03	-0.02	112.9	200.7	74.5	60.1	3650	21	19	5	39.4	41.3	38.6	41.3	3	203	5750	207	21	29	5	5	4	5	5	1530	108000	0	600000	108000	0	26145	23995
2005 Mercury Montego	38194	Mercury	Standard	0.24	0.02	0.14	-0.06	0.03	-0.02	112.9	200.7	74.5	60.1	3650	21	19	5	39.4	41.3	38.6	41.3	3	203	5750	207	21	29	5	5	4	5	5	1620	108000	0	600000	108000	0	26770	24558
2005 Mercury Montego	38194	Mercury	Standard	0.24	0.02	0.14	-0.06	0.03	-0.03	112.9	200.7	74.5	60.1	3650	21	19	5	39.4	41.3	38.6	41.3	3	203	5750	207	21	29	5	5	4	5	5	1620	108000	0	600000	108000	0	28570	26178
2005 Mini Cooper	38195	Mini	Base	0.12	0.02	0.11	-0.05	0	-0.01	97.1	142.8	66.5	55.4	2524	23.7	13.2	4	38.8	41.3	37.6	31.3	1.6	115	6000	110	28	36	NA	NA	4	NA	NA	NA	0	0	0	0	0	16950	15255
2005 Mini Cooper	38195	Mini	Base	0.11	0.02	0.11	-0.05	0	-0.02	97.1	143.1	66.5	55.7	2700	4.2	13.2	4	38.4	41.3	38.1	27.7	1.6	115	6000	110	28	36	NA	NA	NA	NA	NA	NA	0	0	0	0	0	21450	19305
2005 Mini Cooper	38195	Mini	--	0.12	0.02	0.11	-0.05	0	-0.01	97.1	142.8	66.5	55.4	2524	23.7	13.2	4	38.8	41.3	37.6	31.3	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	0	0	0	0	20400	18360
2005 Mini Cooper	38195	Mini	--	0.11	0.02	0.11	-0.05	0	-0.02	97.1	143.1	66.5	55.7	2700	4.2	13.2	4	38.4	41.3	38.1	27.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	24900	22410
2005 Mitsubishi Eclipse	38197	Mitsubishi	GS	0.13	0.02	0.08	-0.07	0.07	-0.01	100.8	176.8	68.9	51.6	2910	16.9	16.4	4	37.9	42.3	34.9	30.2	2.4	147	5500	158	22	29.5	4	4	NA	3	NA	1800	300000	1000000	700000	NA	0	19699	18638
2005 Mitsubishi Eclipse	38197	Mitsubishi	GS	0.13	0.02	0.08	-0.07	0.07	-0.02	100.8	176.8	68.9	51.6	2910	16.9	16.4	4	37.9	42.3	34.9	30.2	2.4	147	5500	158	22	29.5	4	4	NA	3	NA	1800	300000	1000000	700000	NA	0	20699	19583
2005 Mitsubishi Eclipse	38197	Mitsubishi	GS	0.13	0.02	0.11	-0.07	0.07	-0.02	100.8	176.8	68.9	52.8	3097	7.2	16.4	4	39.4	42.3	34.5	29.4	2.4	147	5500	158	22	29.5	NA	NA	NA	NA	NA	1800	300000	1000000	700000	NA	0	25149	23811
2005 Mitsubishi Eclipse	38197	Mitsubishi	GS	0.13	0.02	0.11	-0.07	0.07	-0.02	100.8	176.8	68.9	52.8	3097	7.2	16.4	4	39.4	42.3	34.5	29.4	2.4	147	5500	158	22	29.5	NA	NA	NA	NA	NA	1800	300000	1000000	700000	NA	0	26149	24755
2005 Mitsubishi Eclipse	38197	Mitsubishi	GT hatchback	0.13	0.02	0.08	-0.08	0.07	-0.02	100.8	176.8	68.9	51.6	2910	16.9	16.4	4	37.9	42.3	34.9	30.2	3	200	5500	205	20	28.5	4	4	NA	3	NA	1980	300000	1000000	700000	NA	0	23149	21896
2005 Mitsubishi Eclipse	38197	Mitsubishi	GT hatchback	0.13	0.02	0.08	-0.08	0.07	-0.02	100.8	176.8	68.9	51.6	2910	16.9	16.4	4	37.9	42.3	34.9	30.2	3	200	5500	205	20	28.5	4	4	NA	3	NA	1980	300000	1000000	700000	NA	0	24149	22841
2005 Mitsubishi Eclipse	38197	Mitsubishi	"GT conv, GTS"	0.13	0.02	0.11	-0.08	0.07	-0.02	100.8	176.8	68.9	52.8	3097	7.2	16.4	4	39.4	42.3	34.5	29.4	3	210	5750	205	20.5	28.5	NA	NA	NA	NA	NA	1980	300000	1000000	700000	NA	0	27349	25888
2005 Mitsubishi Eclipse	38197	Mitsubishi	"GT conv, GTS"	0.13	0.02	0.11	-0.08	0.07	-0.03	100.8	176.8	68.9	52.8	3097	7.2	16.4	4	39.4	42.3	34.5	29.4	3	210	5750	205	20.5	28.5	NA	NA	NA	NA	NA	1980	300000	1000000	700000	NA	0	28349	26833
2005 Mitsubishi Eclipse	38197	Mitsubishi	GT hatchback	0.13	0.02	0.08	-0.09	0.07	-0.02	100.8	176.8	68.9	51.6	2910	16.9	16.4	4	37.9	42.3	34.9	30.2	3	200	5500	205	20	28.5	4	4	NA	3	NA	2070	300000	1000000	700000	NA	0	24899	23549
2005 Mitsubishi Eclipse	38197	Mitsubishi	GT hatchback	0.13	0.02	0.08	-0.09	0.07	-0.02	100.8	176.8	68.9	51.6	2910	16.9	16.4	4	37.9	42.3	34.9	30.2	3	200	5500	205	20	28.5	4	4	NA	3	NA	2070	300000	1000000	700000	NA	0	26099	24683
2005 Mitsubishi Eclipse	38197	Mitsubishi	"GT conv, GTS"	0.13	0.02	0.11	-0.09	0.07	-0.03	100.8	176.8	68.9	52.8	3097	7.2	16.4	4	39.4	42.3	34.5	29.4	3	210	5750	205	20.5	28.5	NA	NA	NA	NA	NA	2070	300000	1000000	700000	NA	0	29749	28155
2005 Mitsubishi Eclipse	38197	Mitsubishi	"GT conv, GTS"	0.13	0.02	0.11	-0.09	0.07	-0.03	100.8	176.8	68.9	52.8	3097	7.2	16.4	4	39.4	42.3	34.5	29.4	3	210	5750	205	20.5	28.5	NA	NA	NA	NA	NA	2070	300000	1000000	700000	NA	0	30949	29289
2005 Mitsubishi Galant	38199	Mitsubishi	"DE, ES"	0.2	0.02	0.13	-0.03	0.07	-0.01	108.3	190.6	72.4	57.9	3351	13.3	17.7	5	39.6	42.6	37	37	2.4	160	5500	157	23	30	5	5	4	NA	NA	1170	300000	1000000	700000	NA	0	18999	18107
2005 Mitsubishi Galant	38199	Mitsubishi	"DE, ES"	0.2	0.02	0.13	-0.03	0.07	-0.01	108.3	190.6	72.4	57.9	3351	13.3	17.7	5	39.6	42.6	37	37	2.4	160	5500	157	23	30	5	5	4	NA	NA	1170	300000	1000000	700000	NA	0	19899	18774
2005 Mitsubishi Galant	38199	Mitsubishi	"LS, GTS"	0.2	0.03	0.13	-0.04	0.07	-0.02	108.3	190.6	72.4	57.9	3351	13.3	17.7	5	39.6	42.6	37	37	3.8	230	5250	250	19	27	5	5	4	NA	NA	1350	300000	1000000	700000	NA	0	22499	21197
2005 Mitsubishi Galant	38199	Mitsubishi	"LS, GTS"	0.2	0.03	0.13	-0.06	0.07	-0.02	108.3	190.6	72.4	57.9	3351	13.3	17.7	5	39.6	42.6	37	37	3.8	230	5250	250	19	27	5	5	4	NA	NA	1530	300000	1000000	700000	NA	0	26499	24960
2005 Mitsubishi Lancer	38200	Mitsubishi	"ES, LS sedan, O-Z Rally"	0.16	0.02	0.07	-0.04	0.07	-0.01	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	120	5500	130	26	32.5	4	4	4	2	4	1350	300000	1000000	700000	NA	0	14299	13636
2005 Mitsubishi Lancer	38200	Mitsubishi	"ES, LS sedan, O-Z Rally"	0.16	0.02	0.07	-0.04	0.07	-0.01	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	120	5500	130	26	32.5	4	4	4	2	4	1350	300000	1000000	700000	NA	0	15199	14492
2005 Mitsubishi Lancer	38200	Mitsubishi	"ES, LS sedan, O-Z Rally"	0.16	0.02	0.07	-0.06	0.07	-0.01	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	120	5500	130	26	32.5	4	4	4	2	4	1530	300000	1000000	700000	NA	0	16599	15813
2005 Mitsubishi Lancer	38200	Mitsubishi	"ES, LS sedan, O-Z Rally"	0.16	0.02	0.07	-0.06	0.07	-0.01	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	120	5500	130	26	32.5	4	4	4	2	4	1530	300000	1000000	700000	NA	0	17499	16669
2005 Mitsubishi Lancer	38200	Mitsubishi	"LS wagon, Ralliart"	0.16	0.02	0.07	-0.06	0.07	-0.01	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2.4	162	5750	162	22.5	28.5	4	4	4	2	4	1620	300000	1000000	700000	NA	0	18499	17622
2005 Mitsubishi Lancer	38200	Mitsubishi	"LS wagon, Ralliart"	0.16	0.02	0.07	-0.06	0.07	-0.01	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2.4	162	5750	162	22.5	28.5	4	4	4	2	4	1620	300000	1000000	700000	NA	0	19399	18477
2005 Mitsubishi Lancer	38200	Mitsubishi	Evolution	0.16	0.02	0.07	-0.09	0.07	-0.03	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	276	6500	286	19	26	4	4	4	2	4	2070	300000	1000000	700000	NA	0	27929	26333
2005 Mitsubishi Lancer	38200	Mitsubishi	Evolution	0.16	0.02	0.07	-0.1	0.07	-0.03	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	276	6500	286	19	26	4	4	4	2	4	2250	300000	1000000	700000	NA	0	30699	28928
2005 Mitsubishi Lancer	38200	Mitsubishi	Evolution	0.16	0.02	0.07	-0.1	0.07	-0.03	102.4	180.5	66.8	54.1	2656	11.3	13.2	5	38.8	43.2	36.7	36.6	2	276	6500	286	19	26	4	4	4	2	4	2250	300000	1000000	700000	NA	0	34699	32733
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.12	-0.07	0.03	-0.02	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	26700	24972
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	28650	26496
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	29650	27421
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.11	-0.07	0.03	-0.03	104.3	169.4	71.5	52.3	3428	4.1	20	2	39.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	NA	NA	NA	1800	108000	300000	600000	NA	0	34350	31768
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.11	-0.07	0.03	-0.03	104.3	169.4	71.5	52.3	3428	4.1	20	2	39.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	NA	NA	NA	1800	108000	300000	600000	NA	0	35350	32693
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	33600	30723
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	32000	29595
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.11	-0.07	0.03	-0.04	104.3	169.4	71.5	52.3	3428	4.1	20	2	39.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	NA	NA	NA	1800	108000	300000	600000	NA	0	36750	33988
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.11	-0.07	0.03	-0.04	104.3	169.4	71.5	52.3	3428	4.1	20	2	39.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	NA	NA	NA	1800	108000	300000	600000	NA	0	37750	34912
2005 Nissan 350Z	38204	Nissan	Standard	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	287	6200	274	19.5	26	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	30850	28531
2005 Nissan 350Z	38204	Nissan	"35th Anniversary , Track"	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	300	6400	260	19	25	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	34500	31547
2005 Nissan 350Z	38204	Nissan	"35th Anniversary , Track"	0.15	0.03	0.12	-0.07	0.03	-0.03	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	300	6400	260	19	25	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	36100	33010
2005 Nissan 350Z	38204	Nissan	"35th Anniversary , Track"	0.15	0.03	0.12	-0.07	0.03	-0.04	104.3	169.6	71.5	51.9	3188	6.8	20	2	38.2	42.6	NA	NA	3.5	300	6400	260	19	25	NA	NA	5	5	NA	1800	108000	300000	600000	NA	0	37100	33924
2005 Nissan Altima	38205	Nissan	"2.5, 2.5 S"	0.21	0.02	0.11	-0.03	0.03	-0.01	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	2.5	175	6000	180	23.5	30	5	5	4	3	3	1170	108000	300000	600000	NA	0	17350	16952
2005 Nissan Altima	38205	Nissan	"2.5, 2.5 S"	0.21	0.02	0.11	-0.04	0.03	-0.01	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	2.5	175	6000	180	23.5	30	5	5	4	3	3	1350	108000	300000	600000	NA	0	19200	17958
2005 Nissan Altima	38205	Nissan	"2.5, 2.5 S"	0.21	0.02	0.11	-0.04	0.03	-0.01	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	2.5	175	6000	180	23.5	30	5	5	4	3	3	1350	108000	300000	600000	NA	0	19700	18425
2005 Nissan Altima	38205	Nissan	"3.5 SE, 3.5 SL"	0.21	0.03	0.11	-0.05	0.03	-0.02	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	3.5	250	5800	249	20.5	28.5	5	5	4	3	3	1440	108000	300000	600000	NA	0	23250	21502
2005 Nissan Altima	38205	Nissan	"3.5 SE, 3.5 SL"	0.21	0.03	0.11	-0.05	0.03	-0.02	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	3.5	250	5800	249	20.5	28.5	5	5	4	3	3	1440	108000	300000	600000	NA	0	23900	22104
2005 Nissan Altima	38205	Nissan	"3.5 SE, 3.5 SL"	0.21	0.03	0.11	-0.04	0.03	-0.02	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	3.5	250	5800	249	20.5	28.5	5	5	4	3	3	1350	108000	300000	600000	NA	0	27050	25016
2005 Nissan Altima	38205	Nissan	SE-R	0.21	0.03	0.11	-0.04	0.03	-0.03	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	3.5	260	5800	251	20	29	5	5	4	3	3	1350	108000	300000	600000	NA	0	29300	27098
2005 Nissan Altima	38205	Nissan	SE-R	0.21	0.03	0.11	-0.04	0.03	-0.03	110.2	192.3	70.4	57.9	3001	15.6	20	5	40.8	43.9	37.6	36.4	3.5	260	5800	251	20	29	5	5	4	3	3	1350	108000	300000	600000	NA	0	29300	27098
2005 Nissan Maxima	38206	Nissan	Standard	0.21	0.03	0.11	-0.06	0.03	-0.02	111.2	193.5	71.7	58.3	3432	15.5	20	5	39.7	43.6	37.1	36.5	3.5	265	5800	255	20	28.5	NA	NA	4	NA	NA	1530	108000	300000	600000	NA	0	27350	25008
2005 Nissan Maxima	38206	Nissan	Standard	0.21	0.03	0.11	-0.06	0.03	-0.02	111.2	193.5	71.7	58.3	3432	15.5	20	5	39.7	43.6	37.1	36.5	3.5	265	5800	255	20	28.5	NA	NA	4	NA	NA	1530	108000	300000	600000	NA	0	27350	25008
2005 Nissan Maxima	38206	Nissan	Standard	0.21	0.03	0.11	-0.06	0.03	-0.03	111.2	193.5	71.7	58.3	3432	15.5	20	5	39.7	43.6	37.1	36.5	3.5	265	5800	255	20	28.5	NA	NA	4	NA	NA	1530	108000	300000	600000	NA	0	29600	27066
2005 Nissan Sentra	38210	Nissan	"1.8, 1.8 S"	0.15	0.02	0.07	-0.06	0.03	0	99.8	177.5	67.3	55.5	2513	11.6	13.2	5	39.9	41.6	37	33.7	1.8	126	6000	129	28	34.5	4	4	4	2	NA	1530	108000	300000	600000	NA	0	12700	12144
2005 Nissan Sentra	38210	Nissan	"1.8, 1.8 S"	0.15	0.02	0.07	-0.06	0.03	-0.01	99.8	177.5	67.3	55.5	2513	11.6	13.2	5	39.9	41.6	37	33.7	1.8	126	6000	129	28	34.5	4	4	4	2	NA	1530	108000	300000	600000	NA	0	13500	12909
2005 Nissan Sentra	38210	Nissan	"1.8, 1.8 S"	0.15	0.02	0.07	-0.05	0.03	-0.01	99.8	177.5	67.3	55.5	2513	11.6	13.2	5	39.9	41.6	37	33.7	1.8	126	6000	129	28	34.5	4	4	4	2	NA	1440	108000	300000	600000	NA	0	14700	13671
2005 Nissan Sentra	38210	Nissan	"1.8, 1.8 S"	0.15	0.02	0.07	-0.05	0.03	-0.01	99.8	177.5	67.3	55.5	2513	11.6	13.2	5	39.9	41.6	37	33.7	1.8	126	6000	129	28	34.5	4	4	4	2	NA	1440	108000	300000	600000	NA	0	15500	14416
2005 Nissan Sentra	38210	Nissan	SE-R	0.15	0.02	0.07	-0.07	0.03	-0.01	99.8	177.5	67.3	55.5	2513	11.6	13.2	5	39.9	41.6	37	33.7	2.5	165	6000	175	23	28	4	4	4	2	NA	1800	108000	300000	600000	NA	0	17600	16369
2005 Nissan Sentra	38210	Nissan	SE-R	0.15	0.02	0.07	-0.06	0.03	-0.01	99.8	177.5	67.3	55.5	2513	11.6	13.2	5	39.9	41.6	37	33.7	2.5	165	6000	175	23	28	4	4	4	2	NA	1620	108000	300000	600000	NA	0	17800	16555
2005 Pontiac Bonneville	38215	Pontiac	"SE, SLE"	0.23	0.03	0.11	-0.01	0.03	-0.02	112.2	202.6	74.2	56.6	3590	18	18.5	6	38.7	42.6	37.3	38	3.8	205	5200	230	20	29	4	5	5	4	4	720	108000	0	600000	108000	0	27965	25588
2005 Pontiac Bonneville	38215	Pontiac	"SE, SLE"	0.23	0.03	0.11	-0.02	0.03	-0.03	112.2	202.6	74.2	56.6	3590	18	18.5	6	38.7	42.6	37.3	38	3.8	205	5200	230	20	29	4	5	5	4	4	990	108000	0	600000	108000	0	30350	27770
